production_run_id,date,plant_id,product_id,operator_id,quantity_produced,quantity_defective,downtime_minutes,energy_consumed_kwh
2676,6/14/2025,2,6,2,111,4,180,203.17
2677,6/15/2025,5,2,3,405,8,3,944.39
2678,6/15/2025,1,1,18,100,1,20,1628.14
2679,6/15/2025,4,10,15,204,5,8,1222.71
2680,6/15/2025,4,10,19,215,2,4,1253.71
2681,6/16/2025,1,4,18,358,5,17,1571.62
2682,6/16/2025,1,4,3,298,6,10,1300.76
2683,6/16/2025,2,2,14,365,11,11,873.36
2684,6/17/2025,2,8,14,597,12,17,79.7
2685,6/17/2025,1,7,7,15,0,18,214.04
2686,6/17/2025,5,2,2,349,9,13,845.29
2687,6/17/2025,3,5,6,218,4,3,175.29
2688,6/17/2025,2,2,16,424,12,68,1030.82
2689,6/17/2025,5,2,8,397,9,16,947.11
2690,6/18/2025,2,6,14,99,5,3,60.6
2691,6/18/2025,3,9,7,1031,23,10,42.85
2692,6/18/2025,3,5,20,265,6,20,214.56
2693,6/18/2025,3,7,14,13,0,17,201.91
2694,6/18/2025,5,3,12,3,0,10,207.35
2695,6/18/2025,3,7,7,17,0,15,258.41
2696,6/18/2025,5,3,20,5,0,14,326.62
2697,6/19/2025,1,7,20,15,0,6,215.44
2698,6/19/2025,1,4,13,300,3,15,1304.68
2699,6/19/2025,4,10,1,198,2,9,1194.68
2700,6/19/2025,2,6,5,133,7,3,96.46
2701,6/19/2025,5,2,2,296,6,10,696.34
2702,6/20/2025,1,7,4,15,0,17,246
2703,6/20/2025,3,5,1,219,3,0,169.31
2704,6/20/2025,3,7,14,9,0,16,152.33
2705,6/21/2025,3,7,9,13,0,19,215.97
2706,6/21/2025,2,6,2,87,3,2,75.95
2707,6/21/2025,5,2,17,451,7,2,1027.44
2708,6/22/2025,3,7,11,15,0,1,223.67
2709,6/22/2025,2,2,16,380,11,13,899.4
2710,6/22/2025,2,8,12,681,17,2,77.46
2711,6/22/2025,5,2,20,510,13,9,1169.77
2712,6/23/2025,3,5,13,244,3,6,169.26
2713,6/23/2025,3,9,17,1012,2,11,43.14
2714,6/23/2025,5,3,14,5,0,11,351.28
2715,6/23/2025,2,6,8,128,6,17,91.19
2716,6/24/2025,4,10,7,150,4,17,911.44
2717,6/24/2025,5,3,20,4,0,19,300.14
2718,6/24/2025,4,10,11,162,2,10,951.29
2719,6/25/2025,1,7,17,15,0,14,217.19
2720,6/25/2025,3,7,20,16,0,14,244.76
2721,6/25/2025,5,3,15,4,0,13,283.77
2722,6/25/2025,1,4,20,294,6,16,1282.73
2723,6/25/2025,4,1,11,125,1,0,2036.1
2724,6/25/2025,1,7,17,14,0,9,202.63
2725,6/26/2025,2,6,7,142,7,18,105.43
2726,6/26/2025,1,4,11,278,5,7,1216.48
2727,6/26/2025,3,5,5,333,10,17,240.79
2728,6/26/2025,4,1,11,163,3,10,2628.23
2729,6/27/2025,5,3,16,4,0,16,302.51
2730,6/27/2025,1,7,14,16,0,13,254.78
2731,6/27/2025,1,7,13,12,0,2,162.47
2732,6/27/2025,1,1,15,153,3,19,2499.14
2733,6/28/2025,3,9,17,1108,6,14,57.37
2734,6/28/2025,4,10,2,232,5,144,1489.09
2735,6/28/2025,2,6,10,127,4,19,94.28
2736,6/29/2025,2,2,18,350,5,1,816.24
2737,6/29/2025,2,2,15,247,6,5,596.76
2738,6/29/2025,2,6,8,144,6,359,394.47
2739,6/29/2025,5,3,16,4,0,8,283.77
2740,6/30/2025,3,9,11,855,3,8,68.63
2741,6/30/2025,1,1,16,142,4,121,2379.7
2742,6/30/2025,4,10,15,189,4,2,1101.39
2743,6/30/2025,4,1,7,108,3,1,1761.64
2744,7/1/2025,1,4,12,271,9,8,1181.89
2745,7/1/2025,5,3,14,4,0,4,290.86
2746,7/1/2025,4,1,1,141,1,75,2355.42
2747,7/1/2025,3,9,12,1109,31,12,75.12
2748,7/1/2025,1,1,18,150,2,12,2436.66
2749,7/2/2025,3,7,15,14,0,16,217.27
2750,7/2/2025,1,4,15,330,8,12,1444
2751,7/2/2025,2,8,20,641,7,19,87.11
2752,7/2/2025,1,7,20,17,0,5,246.36
2753,7/2/2025,3,5,11,222,3,5,183.79
2754,7/3/2025,3,5,12,253,9,7,175.93
2755,7/3/2025,5,2,9,381,4,9,909.04
2756,7/3/2025,2,2,7,375,10,5,894.4
2757,7/4/2025,5,3,8,5,0,13,332.8
2758,7/4/2025,4,10,10,175,2,4,1033.66
2759,7/4/2025,3,5,9,287,3,19,234.83
2760,7/4/2025,5,3,6,5,0,19,357.47
2761,7/5/2025,5,3,3,5,0,3,327.47
2762,7/5/2025,3,9,6,907,10,9,56.64
2763,7/5/2025,5,2,18,359,4,5,834.22
2764,7/6/2025,1,7,20,18,0,1,269.42
2765,7/6/2025,1,1,3,150,3,2,2423.43
2766,7/6/2025,4,1,7,135,4,1,2208.89
2767,7/6/2025,3,5,2,226,5,3,183.75
2768,7/7/2025,4,10,20,207,4,13,1220.15
2769,7/7/2025,3,7,10,11,0,3,155.55
2770,7/7/2025,5,3,11,4,0,3,253.32
2771,7/7/2025,1,7,13,18,0,314,511.66
2772,7/7/2025,2,8,9,777,4,4,87.3
2773,7/7/2025,4,10,13,240,2,16,1410.54
2774,7/7/2025,3,7,19,18,0,336,513.02
2775,7/8/2025,4,1,5,153,5,0,2459.87
2776,7/8/2025,4,10,18,183,2,17,1094.37
2777,7/8/2025,1,1,20,141,3,1,2280.05
2778,7/8/2025,5,2,5,346,10,5,824.15
2779,7/8/2025,2,6,1,116,3,14,108.68
2780,7/9/2025,5,3,2,6,0,10,395.43
2781,7/9/2025,3,5,2,207,5,4,146.22
2782,7/9/2025,5,3,17,5,0,13,348.29
2783,7/9/2025,5,2,3,311,6,4,746.68
2784,7/9/2025,1,1,4,152,4,8,2475.02
2785,7/9/2025,4,1,19,155,2,8,2530.67
2786,7/10/2025,5,3,8,6,0,18,412.85
2787,7/10/2025,1,4,15,388,11,14,1675.33
2788,7/10/2025,2,8,12,776,19,7,67.2
2789,7/10/2025,4,10,1,221,2,20,1317.9
2790,7/10/2025,4,10,13,211,3,17,1263.39
2791,7/10/2025,2,8,6,860,7,6,68.07
2792,7/10/2025,5,3,14,5,0,13,345.97
2793,7/11/2025,1,7,13,10,0,8,164.38
2794,7/11/2025,5,3,11,4,0,15,274.9
2795,7/11/2025,3,9,11,1030,6,8,58.5
2796,7/11/2025,4,10,3,147,3,10,893.67
2797,7/11/2025,1,7,20,14,0,11,225.29
2798,7/11/2025,1,4,14,283,8,13,1232.65
2799,7/11/2025,1,1,19,177,2,3,2860.24
2800,7/12/2025,1,1,11,158,2,4,2546.25
2801,7/12/2025,3,9,7,851,15,17,42.57
2802,7/12/2025,5,3,14,5,0,16,361.63
2803,7/12/2025,3,5,7,222,6,10,186.02
2804,7/13/2025,2,6,17,113,3,0,71.83
2805,7/13/2025,5,2,13,397,5,20,947.27
2806,7/13/2025,4,1,2,169,3,9,2746.16
2807,7/13/2025,1,1,20,175,4,14,2850.76
2808,7/13/2025,2,8,12,859,21,11,109.13
2809,7/13/2025,2,8,8,1027,16,17,90.77
2810,7/14/2025,4,1,14,140,4,12,2259.7
2811,7/14/2025,5,2,16,466,14,16,1073.89
2812,7/14/2025,4,10,12,148,5,9,892.36
2813,7/14/2025,2,6,7,129,6,16,108
2814,7/15/2025,5,3,19,4,0,10,281.29
2815,7/15/2025,1,4,1,284,3,6,1247.35
2816,7/15/2025,3,5,14,256,7,18,184.99
2817,7/15/2025,2,8,1,892,2,15,91.72
2818,7/16/2025,3,5,12,204,7,1,137.59
2819,7/16/2025,3,9,9,931,5,8,44.64
2820,7/16/2025,1,7,9,16,0,14,259.68
2821,7/16/2025,3,7,9,12,0,15,184.36
2822,7/17/2025,5,3,12,4,0,4,274.66
2823,7/17/2025,3,7,18,19,0,19,274.76
2824,7/17/2025,4,10,17,164,1,16,996.74
2825,7/17/2025,3,9,4,1120,18,20,79.88
2826,7/17/2025,3,7,1,13,0,14,209.04
2827,7/17/2025,1,4,16,325,10,7,1435.82
2828,7/18/2025,5,3,11,5,0,12,321.08
2829,7/18/2025,4,1,7,156,4,19,2548.31
2830,7/18/2025,1,1,15,142,3,323,2557.7
2831,7/19/2025,2,8,11,757,6,11,87.35
2832,7/19/2025,2,8,18,773,1,13,86.25
2833,7/19/2025,2,6,12,135,7,110,160.69
2834,7/19/2025,5,2,9,357,4,0,816.23
2835,7/19/2025,2,2,20,376,8,19,880.27
2836,7/19/2025,4,1,11,146,2,2,2385.63
2837,7/19/2025,3,9,1,663,3,1,60.63
2838,7/20/2025,3,9,14,1201,21,16,53.78
2839,7/20/2025,3,5,14,187,5,2,129.46
2840,7/20/2025,5,3,14,6,0,5,377.02
2841,7/20/2025,2,6,6,130,4,20,103.11
2842,7/21/2025,3,9,10,887,4,20,68.9
2843,7/21/2025,4,10,7,147,4,2,861.23
2844,7/21/2025,1,7,18,17,0,12,268.95
2845,7/21/2025,2,8,1,845,0,20,98.29
2846,7/22/2025,2,6,14,121,6,15,110.99
2847,7/22/2025,3,7,5,13,0,1,209.28
2848,7/22/2025,1,1,15,133,3,16,2170.07
2849,7/22/2025,4,10,15,216,5,14,1278.29
2850,7/22/2025,5,3,1,4,0,258,463.82
2851,7/22/2025,1,4,5,222,7,1,980.57
2852,7/22/2025,1,7,13,16,0,5,229.48
2853,7/23/2025,3,7,9,15,0,12,208.58
2854,7/23/2025,2,8,1,536,2,18,85.33
2855,7/23/2025,4,1,8,138,3,19,2251.23
2856,7/23/2025,1,1,18,152,2,18,2472.05
2857,7/23/2025,1,4,9,380,4,0,1630.62
2858,7/24/2025,4,1,18,164,2,4,2671.79
2859,7/24/2025,5,2,7,444,12,9,1023.88
2860,7/24/2025,5,2,1,382,5,2,890.3
2861,7/25/2025,3,7,19,11,0,128,279.28
2862,7/25/2025,3,5,3,200,4,11,159.33
2863,7/25/2025,5,3,19,6,0,19,403.35
2864,7/25/2025,4,10,3,261,5,16,1541.63
2865,7/25/2025,1,7,10,12,0,10,171.73
2866,7/26/2025,3,9,8,1181,19,14,60.23
2867,7/26/2025,3,5,18,232,3,13,193.91
2868,7/26/2025,1,4,9,268,4,18,1195.36
2869,7/26/2025,4,1,3,160,3,5,2584.57
2870,7/26/2025,4,10,11,227,4,0,1327.34
2871,7/26/2025,3,9,2,1074,18,6,70.03
2872,7/27/2025,1,4,13,243,2,14,1077.72
2873,7/27/2025,5,3,19,5,0,3,316.7
2874,7/27/2025,4,10,13,181,1,13,1074.81
2875,7/27/2025,2,8,19,870,4,9,89.68
2876,7/27/2025,3,9,1,1158,3,12,63.9
2877,7/27/2025,3,9,14,777,16,5,66.43
2878,7/27/2025,4,1,7,160,5,19,2615.9
2879,7/28/2025,4,10,15,209,5,18,1261.87
2880,7/28/2025,4,1,13,129,1,14,2087.99
2881,7/28/2025,1,1,15,117,2,1,1899.07
2882,7/28/2025,2,6,7,107,5,4,67.3
2883,7/28/2025,5,2,9,365,4,12,863.49
2884,7/28/2025,3,9,8,1083,15,12,54.18
2885,7/29/2025,5,3,3,4,0,1,282.22
2886,7/29/2025,3,7,17,18,0,10,252.82
2887,7/29/2025,1,7,17,16,0,4,234.38
2888,7/29/2025,1,4,8,362,10,11,1570.62
2889,7/30/2025,4,10,18,239,3,137,1495.53
2890,7/30/2025,5,2,6,508,10,12,1201.18
2891,7/30/2025,2,8,19,872,5,15,80.7
2892,7/31/2025,4,1,3,138,2,13,2235.35
2893,7/31/2025,1,4,19,288,4,5,1259.68
2894,7/31/2025,5,2,16,425,12,2,973.85
2895,7/31/2025,1,1,6,175,2,15,2836.43
2896,7/31/2025,3,7,3,14,0,2,188.82
2897,7/31/2025,3,7,14,12,0,95,250.22
2898,7/31/2025,4,10,9,133,1,1,794.8
2899,8/1/2025,3,9,18,820,2,4,65.68
2900,8/1/2025,5,2,13,410,4,8,952.32
2901,8/1/2025,5,2,8,326,8,10,771.51
2902,8/1/2025,1,7,15,12,0,15,196.37
2903,8/1/2025,4,1,1,156,1,332,2777.79
2904,8/2/2025,2,2,8,394,9,6,931.46
2905,8/2/2025,5,3,17,5,0,13,354.09
2906,8/2/2025,5,3,3,4,0,10,291.22
2907,8/2/2025,4,10,4,230,6,18,1363.38
2908,8/2/2025,4,1,12,158,6,5,2554.02
2909,8/3/2025,4,10,8,237,6,5,1412.02
2910,8/3/2025,3,7,7,15,0,19,248.57
2911,8/3/2025,5,3,6,6,0,12,409.71
2912,8/3/2025,3,5,17,316,5,18,215.88
2913,8/3/2025,2,6,18,132,4,13,114.94
2914,8/3/2025,1,7,2,15,0,15,218.62
2915,8/3/2025,4,1,10,174,2,4,2802.24
2916,8/4/2025,5,2,2,268,5,2,643.31
2917,8/4/2025,3,9,2,880,14,14,46.17
2918,8/4/2025,2,6,10,137,5,18,121.41
2919,8/4/2025,1,1,3,150,3,10,2442.43
2920,8/4/2025,3,7,10,11,0,20,193.98
2921,8/5/2025,4,10,16,272,7,19,1590
2922,8/5/2025,2,2,14,433,12,7,1005.96
2923,8/5/2025,1,1,7,118,3,20,1916.22
2924,8/5/2025,3,7,14,14,0,10,205.72
2925,8/5/2025,1,7,10,13,0,4,204.66
2926,8/5/2025,1,7,14,14,0,7,215.48
2927,8/5/2025,3,5,19,243,3,18,204.81
2928,8/6/2025,2,8,16,815,16,16,75.64
2929,8/6/2025,2,2,1,458,5,6,1047.32
2930,8/6/2025,2,6,10,105,3,8,61.89
2931,8/6/2025,5,3,7,5,0,1,323.77
2932,8/6/2025,1,4,2,226,5,11,992.27
2933,8/7/2025,1,7,9,16,0,20,258.71
2934,8/7/2025,3,7,13,14,0,11,228.03
2935,8/7/2025,2,6,8,121,5,2,86.48
2936,8/7/2025,2,8,12,927,27,9,97.27
2937,8/7/2025,3,5,20,275,6,10,197.32
2938,8/7/2025,1,4,14,327,9,8,1422.53
2939,8/8/2025,4,1,14,201,6,13,3245.9
2940,8/8/2025,2,2,1,328,3,1,761.38
2941,8/8/2025,5,3,17,6,0,2,383.84
2942,8/9/2025,4,1,17,146,1,4,2368.62
2943,8/9/2025,5,2,18,410,6,3,950.33
2944,8/9/2025,2,8,17,788,2,11,103.38
2945,8/9/2025,5,2,12,438,16,17,1030.55
2946,8/10/2025,4,10,6,201,4,5,1202.71
2947,8/10/2025,5,2,10,385,6,9,884.16
2948,8/10/2025,5,2,1,469,6,19,1103.81
2949,8/10/2025,5,3,4,5,0,13,338.86
2950,8/11/2025,3,7,16,14,0,2,221.34
2951,8/11/2025,3,7,4,12,0,19,207.02
2952,8/11/2025,4,1,10,111,1,20,1819.56
2953,8/12/2025,2,2,2,320,8,6,744.41
2954,8/12/2025,4,10,16,175,5,18,1061.96
2955,8/12/2025,4,1,12,133,4,4,2151.7
2956,8/12/2025,1,1,12,174,6,10,2813.83
2957,8/12/2025,1,7,2,16,0,15,238.06
2958,8/12/2025,4,1,17,150,1,0,2418.09
2959,8/12/2025,3,5,17,195,2,9,143.14
2960,8/13/2025,5,3,20,4,0,18,287.06
2961,8/13/2025,4,10,9,192,2,6,1133.17
2962,8/13/2025,5,3,6,4,0,1,250.97
2963,8/13/2025,2,2,2,365,9,3,841.03
2964,8/14/2025,3,9,19,1350,4,20,59.64
2965,8/14/2025,5,2,11,325,4,3,777.64
2966,8/14/2025,2,8,5,794,18,19,74.19
2967,8/15/2025,4,1,14,143,4,9,2317.31
2968,8/15/2025,2,2,5,423,13,6,995.52
2969,8/15/2025,2,6,8,118,5,3,99.09
2970,8/15/2025,1,7,5,14,0,8,222.92
2971,8/15/2025,5,2,19,384,5,2,910.53
2972,8/15/2025,5,2,4,444,13,19,1029.92
2973,8/15/2025,3,9,16,947,20,1,38.56
2974,8/16/2025,3,5,7,283,7,17,218.74
2975,8/16/2025,3,5,11,224,3,0,156.79
2976,8/16/2025,4,1,17,195,3,14,3145.2
2977,8/17/2025,4,1,3,168,4,15,2715.01
2978,8/17/2025,2,6,11,129,4,182,211.52
2979,8/17/2025,2,6,9,99,3,14,63.42
2980,8/17/2025,2,2,20,347,8,9,801.51
2981,8/17/2025,4,10,3,158,3,14,943.72
2982,8/17/2025,1,7,18,11,0,1,151.55
2983,8/17/2025,5,3,11,3,0,1,206.34
2984,8/18/2025,1,1,9,103,1,17,1686.74
2985,8/18/2025,5,3,17,4,0,12,291.92
2986,8/18/2025,1,1,15,117,3,20,1917.22
2987,8/18/2025,5,3,20,4,0,315,506.13
2988,8/18/2025,1,4,4,323,9,8,1413.79
2989,8/19/2025,1,4,10,335,5,7,1448.64
2990,8/19/2025,5,3,19,5,0,3,331.6
2991,8/19/2025,1,1,8,92,2,9,1513.89
2992,8/19/2025,5,2,13,352,3,15,839.9
2993,8/20/2025,2,2,15,332,8,4,771.12
2994,8/20/2025,4,1,7,142,4,4,2319.83
2995,8/20/2025,4,10,3,186,4,18,1101.93
2996,8/20/2025,1,4,20,165,3,17,750.49
2997,8/20/2025,4,1,11,148,2,4,2394.76
2998,8/20/2025,4,1,12,165,6,17,2691.36
2999,8/21/2025,1,1,10,166,2,7,2695.57
3000,8/21/2025,2,6,5,115,5,12,84.38
3001,8/21/2025,5,2,12,353,14,57,874.7
3002,8/21/2025,2,6,2,163,6,1,83.4
3003,8/21/2025,3,7,3,12,0,8,205.12
3004,8/21/2025,5,2,5,406,13,9,957.34
3005,8/22/2025,5,2,18,469,5,2,1069.3
3006,8/22/2025,3,9,4,985,20,7,60.43
3007,8/22/2025,4,10,11,212,2,16,1263.68
3008,8/22/2025,2,2,14,367,11,9,847.81
3009,8/22/2025,4,1,8,165,4,20,2683.45
3010,8/22/2025,2,6,17,123,4,0,95.74
3011,8/23/2025,2,8,3,964,12,4,102.58
3012,8/23/2025,5,2,13,335,4,10,805.58
3013,8/23/2025,2,2,11,315,5,16,742.69
3014,8/23/2025,2,8,14,1003,19,3,75.56
3015,8/24/2025,2,2,14,336,10,15,797.16
3016,8/24/2025,3,7,12,16,0,12,247.54
3017,8/24/2025,2,6,17,118,3,3,90.07
3018,8/24/2025,1,7,9,14,0,12,210.41
3019,8/25/2025,2,2,7,374,11,208,1031.69
3020,8/25/2025,5,3,15,6,0,6,398.87
3021,8/25/2025,3,7,19,13,0,4,185.89
3022,8/26/2025,3,9,3,789,8,14,37.45
3023,8/26/2025,5,3,5,5,0,3,316.54
3024,8/26/2025,3,9,10,1070,4,17,46.72
3025,8/26/2025,4,1,2,169,3,20,2740.11
3026,8/26/2025,5,2,17,309,4,3,709.22
3027,8/26/2025,4,1,3,127,2,9,2070.99
3028,8/27/2025,2,2,16,394,11,8,936.08
3029,8/27/2025,1,4,6,297,6,12,1294.9
3030,8/27/2025,2,8,11,766,5,231,276.16
3031,8/27/2025,1,7,4,16,0,4,230.37
3032,8/28/2025,2,8,2,627,10,7,66.11
3033,8/28/2025,2,8,17,611,1,4,84.95
3034,8/28/2025,3,5,15,236,5,18,171.66
3035,8/28/2025,5,2,20,331,7,13,789.64
3036,8/29/2025,4,10,1,182,1,12,1070.08
3037,8/29/2025,4,10,19,198,3,10,1178.59
3038,8/29/2025,1,4,4,298,8,5,1301.13
3039,8/29/2025,5,2,10,335,4,357,1087.92
3040,8/29/2025,4,10,4,252,6,10,1481.9
3041,8/29/2025,2,8,6,811,8,14,95.78
3042,8/29/2025,3,5,12,218,8,11,151.47
3043,8/30/2025,1,1,11,208,3,5,3360.52
3044,8/30/2025,5,2,13,387,3,8,923.49
3045,8/30/2025,3,9,17,954,3,9,69.35
3046,8/31/2025,2,8,8,708,13,11,85.13
3047,8/31/2025,2,2,11,437,6,15,1029.23
3048,8/31/2025,1,1,7,164,5,14,2661.67
3049,8/31/2025,2,6,9,79,2,0,65.55
3050,9/1/2025,5,3,2,5,0,5,321.26
3051,9/1/2025,2,2,13,453,5,308,1283.48
3052,9/1/2025,4,10,3,161,3,19,979.81
3053,9/1/2025,1,7,16,18,0,20,270.17
3054,9/1/2025,5,2,15,370,8,7,856.55
3055,9/2/2025,5,3,5,5,0,19,345.68
3056,9/2/2025,5,2,18,437,5,12,1030.72
3057,9/2/2025,1,7,19,12,0,20,208.95
3058,9/2/2025,3,7,15,16,0,8,220.81
3059,9/2/2025,1,4,13,336,4,20,1484.85
3060,9/2/2025,3,7,8,13,0,12,183.34
3061,9/3/2025,2,6,19,129,4,20,106.3
3062,9/3/2025,5,2,15,508,13,16,1200
3063,9/3/2025,4,1,16,130,4,289,2342.25
3064,9/3/2025,2,6,2,112,4,20,100.4
3065,9/3/2025,4,10,13,208,2,0,1225.68
3066,9/4/2025,2,6,19,106,3,9,62.8
3067,9/4/2025,2,6,19,124,4,1,92.62
3068,9/4/2025,2,2,5,386,12,10,918.85
3069,9/4/2025,3,9,15,781,10,4,38.65
3070,9/4/2025,4,10,3,148,3,169,1024.61
3071,9/4/2025,3,7,12,11,0,259,393.68
3072,9/4/2025,3,7,19,13,0,3,196.94
3073,9/5/2025,5,2,5,391,13,10,898.94
3074,9/5/2025,4,1,5,134,4,20,2198.4
3075,9/5/2025,1,4,13,272,3,0,1203.47
3076,9/5/2025,3,7,11,16,0,13,228.89
3077,9/6/2025,4,1,16,149,4,6,2408.08
3078,9/6/2025,2,6,14,133,6,255,271.94
3079,9/6/2025,5,2,8,383,10,4,912.87
3080,9/6/2025,4,1,6,119,2,12,1927.77
3081,9/6/2025,5,2,14,575,15,10,1338.88
3082,9/7/2025,1,1,7,154,4,268,2712.37
3083,9/7/2025,2,2,13,448,6,18,1061.79
3084,9/7/2025,1,7,20,17,0,7,229.1
3085,9/7/2025,1,1,6,111,2,20,1820.53
3086,9/8/2025,2,6,2,104,4,17,103.37
3087,9/8/2025,2,8,5,593,14,0,83.98
3088,9/8/2025,2,6,19,136,4,11,96.73
3089,9/8/2025,3,5,9,249,3,0,185.27
3090,9/8/2025,3,7,5,16,0,11,237.24
3091,9/9/2025,5,3,9,4,0,46,319.22
3092,9/9/2025,5,3,14,4,0,267,467.06
3093,9/9/2025,5,3,5,5,0,4,333.71
3094,9/9/2025,2,6,3,146,5,0,85.71
3095,9/9/2025,4,1,17,134,1,148,2275.37
3096,9/9/2025,4,10,10,206,2,16,1214.94
3097,9/10/2025,2,6,5,122,6,8,71.58
3098,9/10/2025,4,1,3,153,3,17,2472.39
3099,9/10/2025,4,1,4,146,4,15,2392.89
3100,9/11/2025,3,5,2,246,6,191,312.73
3101,9/11/2025,2,2,14,459,13,9,1066.44
3102,9/11/2025,1,4,3,314,6,11,1354.42
3103,9/12/2025,1,4,2,218,5,20,961.69
3104,9/12/2025,5,2,2,368,9,20,872.43
3105,9/12/2025,3,9,8,1163,19,14,74.39
3106,9/12/2025,3,5,12,183,7,8,152.96
3107,9/13/2025,1,4,3,291,6,9,1255.52
3108,9/13/2025,3,5,7,281,8,19,211.69
3109,9/13/2025,5,2,13,404,5,14,942.25
3110,9/13/2025,1,4,17,243,3,184,1213.48
3111,9/14/2025,5,2,7,400,12,14,931.42
3112,9/14/2025,3,5,19,267,3,7,188.49
3113,9/14/2025,4,1,4,153,4,8,2480.81
3114,9/15/2025,5,3,20,4,0,13,265.11
3115,9/15/2025,2,2,15,428,10,17,986.93
3116,9/15/2025,1,1,5,160,4,15,2608.51
3117,9/15/2025,2,2,11,451,8,16,1072.34
3118,9/15/2025,4,1,20,163,4,17,2642.8
3119,9/15/2025,3,7,1,13,0,15,213.34
3120,9/16/2025,4,1,3,140,2,1,2283.15
3121,9/16/2025,3,5,20,276,6,13,210.79
3122,9/16/2025,5,3,19,5,0,14,351.54
3123,9/16/2025,1,1,9,181,2,213,3114.9
3124,9/16/2025,4,1,15,150,3,16,2434.25
3125,9/17/2025,4,1,14,175,5,2,2850.85
3126,9/17/2025,4,10,5,235,7,14,1373.58
3127,9/17/2025,4,10,20,187,4,4,1106.43
3128,9/17/2025,3,5,8,320,8,17,232.15
3129,9/17/2025,2,6,10,109,3,3,63.93
3130,9/18/2025,2,8,1,788,1,1,94.33
3131,9/18/2025,4,1,11,160,2,16,2598.85
3132,9/18/2025,2,6,14,87,4,5,76.11
3133,9/19/2025,5,2,11,489,7,1,1147.5
3134,9/19/2025,3,9,9,635,2,5,48.17
3135,9/19/2025,2,8,18,983,1,7,77.75
3136,9/19/2025,2,8,6,940,11,5,78.78
3137,9/19/2025,2,2,7,519,14,15,1211.56
3138,9/19/2025,2,6,18,148,4,14,113.65
3139,9/19/2025,1,7,8,12,0,7,198.85
3140,9/20/2025,1,7,1,13,0,20,213.83
3141,9/20/2025,3,7,8,13,0,14,203.69
3142,9/20/2025,1,1,9,140,1,6,2257.24
3143,9/20/2025,2,6,8,142,6,14,118.46
3144,9/20/2025,1,4,6,320,6,13,1401.25
3145,9/20/2025,2,8,15,843,11,17,95.68
3146,9/21/2025,3,9,14,1260,24,7,61.91
3147,9/21/2025,3,7,20,12,0,13,190.38
3148,9/21/2025,2,2,6,457,7,9,1067.22
3149,9/22/2025,3,9,15,1191,15,5,47.39
3150,9/22/2025,5,3,11,5,0,13,331.38
3151,9/22/2025,4,10,1,217,2,1,1267.57
3152,9/22/2025,2,8,17,891,1,4,88.43
3153,9/22/2025,2,6,14,121,6,2,64.55
3154,9/23/2025,1,4,7,268,8,14,1161.05
3155,9/23/2025,4,10,6,201,4,11,1198.88
3156,9/23/2025,5,3,15,5,0,15,335.63
3157,9/24/2025,5,3,12,4,0,20,281.47
3158,9/24/2025,5,2,15,318,8,9,768.6
3159,9/24/2025,5,2,20,380,8,11,879.54
3160,9/24/2025,1,4,17,322,5,205,1546.35
3161,9/24/2025,1,7,6,14,0,6,191.41
3162,9/25/2025,4,10,20,236,4,17,1386.26
3163,9/25/2025,1,1,12,159,6,5,2587.51
3164,9/25/2025,3,7,1,16,0,7,227.18
3165,9/25/2025,1,7,9,11,0,5,165.64
3166,9/26/2025,3,9,19,1209,10,20,59.65
3167,9/26/2025,2,6,10,116,4,3,69.86
3168,9/26/2025,3,9,8,876,13,154,174.75
3169,9/26/2025,5,3,6,5,0,7,327.21
3170,9/26/2025,2,2,4,504,14,7,1151.18
3171,9/26/2025,3,9,10,1018,6,17,65.76
3172,9/26/2025,5,2,19,378,6,3,895.88
3173,9/27/2025,5,2,17,291,3,17,707.43
3174,9/27/2025,2,2,15,461,11,12,1076.41
3175,9/27/2025,3,9,3,1117,13,19,52.15
3176,9/28/2025,4,10,2,130,2,5,762.42
3177,9/28/2025,2,6,9,125,4,310,330.11
3178,9/28/2025,4,10,2,233,5,11,1386.85
3179,9/28/2025,4,1,8,123,3,0,2011.41
3180,9/28/2025,4,1,3,189,4,10,3072.82
3181,9/28/2025,4,1,7,173,5,1,2795.78
3182,9/28/2025,4,1,1,134,1,12,2179.49
3183,9/29/2025,2,8,5,841,18,10,89.38
3184,9/29/2025,1,1,19,147,2,260,2577.92
3185,9/29/2025,2,2,10,439,7,9,1040.22
3186,9/29/2025,5,2,20,446,10,0,1047.13
3187,9/29/2025,4,1,5,158,5,4,2568.64
3188,9/29/2025,5,3,9,3,0,13,231.67
3189,9/29/2025,2,6,17,103,3,15,73.59
3190,9/30/2025,2,2,8,403,10,14,942.51
3191,9/30/2025,3,7,14,17,0,8,232.83
3192,9/30/2025,2,6,3,100,3,5,79.5
3193,9/30/2025,4,10,2,169,3,3,1014.12
3194,9/30/2025,3,7,3,14,0,6,217.92
3195,9/30/2025,1,1,14,151,4,6,2465.9
3196,9/30/2025,1,1,17,156,2,10,2527.59
3197,10/1/2025,4,10,9,172,2,8,1042.4
3198,10/1/2025,2,6,15,102,4,8,85.03
3199,10/1/2025,3,7,11,17,0,0,231.73
3200,10/1/2025,1,1,3,156,3,4,2547.46
3201,10/1/2025,5,3,19,4,0,14,290.95
3202,10/2/2025,4,1,18,126,1,20,2060.04
3203,10/2/2025,5,2,9,412,6,17,955.14
